State,POP total,,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,age-1-years,age-1-4-years,age-5-14-years,age-15-29-years,age-30-44-years,age-45-59-years,age-60-74-years,age-75-years,sum_age_dist
USA,237391946,,0.491867712861268,0.508132287138729,0.675706864800022,0.143469006500544,0.116964166651562,0.052907029871786,0.010071132778007,0.000881799398084,0.062419308130133,0.063647236236457,0.063883315565267,0.06574955225066,0.071758272904851,0.071588742223043,0.068798136005951,0.063989899676485,0.062939603019204,0.064827552947251,0.069226103210475,0.067543500494461,0.058649520600946,0.048671251628267,0.034445450294364,0.024473449319272,0.017716855197726,0.019672250295188,0.015604827032533,0.0468144810976,0.127530551801724,0.209096567378554,0.195727638701639,0.201597156652187,0.141766222523578,0.061862554812185,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,POP total,,TOT_MALE,TOT_FEMALE,WHITE,HISPANIC,BLACK,ASIAN,NATIVE,OTHER,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,age-1-years,age-1-4-years,age-5-14-years,age-15-29-years,age-30-44-years,age-45-59-years,age-60-74-years,age-75-years,sum_age_dist
Delaware,268772,,0.483779984996199,0.516220015003801,0.659397671743347,0.082887883059669,0.215033158851522,0.035550458578883,0.006189051435413,0.000941776331167,0.05951014187927,0.060154082117786,0.060870236987986,0.064211473162693,0.067536725656414,0.070809985558701,0.062744588066107,0.058463801768709,0.058532461320796,0.064235790334855,0.071569466501884,0.070442689052584,0.06308347571329,0.057515332112599,0.042240816974696,0.028835606481854,0.019882417428211,0.019360908881569,0.014877535469818,0.044632606409453,0.121024319105771,0.202558184377807,0.179740851155611,0.206247945889322,0.162839624800585,0.068078932791633,1
District of Columbia,672228,,0.473947827225287,0.526052172774713,0.408772086850181,0.098130023738338,0.44795621875627,0.039040650823129,0.00517359674135,0.000927423090732,0.064490024217974,0.048904538341158,0.039287265630114,0.055225310460142,0.089250968421428,0.116337016607461,0.110275085238937,0.080685422207941,0.062047400584326,0.057254383929262,0.058023468228042,0.054726967635981,0.048941728104155,0.039278340086994,0.026379442689088,0.018562154507102,0.013302034428795,0.017028448681102,0.016122506054493,0.04836751816348,0.088191803971272,0.260813295489031,0.253007908031204,0.170004819793284,0.114599510880237,0.048892637616999,1
Florida,10246637,,0.486647422776788,0.513352577223212,0.61846841310513,0.191125190960641,0.159817984791755,0.025908980109698,0.003852977757272,0.000826453275503,0.055508081079367,0.056382186177465,0.056513984753276,0.05847467158211,0.065451528327177,0.068371506015878,0.064160510276898,0.060483686240211,0.062528496213707,0.065672115713313,0.072158061136081,0.068950296705158,0.061590429635695,0.056945964541729,0.044245443028109,0.032707627353862,0.023616317931367,0.026239093288597,0.013877020269842,0.041631060809525,0.112896170930741,0.192297705925165,0.187172692730815,0.206780473554552,0.162781837205533,0.082563038573827,1
Georgia,4333576,,0.487034566521469,0.51296543347853,0.532897379168542,0.077278012620908,0.348176662553446,0.036432063844837,0.004273620866457,0.000942260945809,0.065647660415777,0.06753142422669,0.066517637837337,0.069315416207186,0.078740377585609,0.075209698117182,0.069929719044303,0.065802534895426,0.065916985412029,0.06563642855607,0.067409499572314,0.062909109368079,0.053612559365951,0.04520876606026,0.031174898639896,0.021126878753331,0.014268490653317,0.014041915289243,0.016411915103944,0.049235745311833,0.134049062064027,0.223265491909976,0.201649239351758,0.195955037496463,0.129996224066108,0.049437284695891,1
Hawaii,1431603,,0.506685163414718,0.493314836585282,0.347370169502693,0.134636638608945,0.033322107158708,0.477485899290757,0.005893720085142,0.001291465353756,0.064551415441292,0.060671149753109,0.058227734923718,0.055681637996009,0.073113146591618,0.078034203616505,0.072783446248716,0.064346051244654,0.059092499806161,0.059938404711362,0.062727585790195,0.064546525817563,0.0607975814524,0.054422909144505,0.038669938523459,0.025569239516821,0.020071206891855,0.026755322530059,0.016137853860323,0.048413561580969,0.118898884676827,0.206828988204132,0.196221997299531,0.187212516319119,0.153890429120364,0.072395768938735,1
Idaho,1150426,,0.500057903559531,0.499942096440469,0.855984637038272,0.104595645698565,0.008226104304798,0.015099162915715,0.015175941531136,0.000918508511514,0.068326128175017,0.07446052528993,0.07457129799513,0.071039323328209,0.068876193938752,0.068065186193075,0.067009916297526,0.064164381372739,0.05985632562609,0.058575950323865,0.061797853713642,0.062631107583387,0.057732932516728,0.049674041676398,0.035725212684815,0.024391471078843,0.01640972558747,0.016692426618385,0.017081532043754,0.051244596131262,0.14903182328506,0.207980703460036,0.191030623296355,0.183004911620894,0.143132186877941,0.057493623284698,1
Illinois,11378069,,0.490371842132303,0.509628157867697,0.667422904347865,0.147572442370648,0.130315224667336,0.0487241217573,0.005096797568497,0.000868509288354,0.061262079776115,0.063553378800615,0.065198075778898,0.066173331846076,0.070250187125708,0.070042857473817,0.069853592123622,0.065995013541648,0.064459031182044,0.065664724146037,0.06976800196228,0.068558394464975,0.058598688675098,0.046907830891108,0.032965999945033,0.02368622614583,0.01715944146484,0.019903144656257,0.015315519944029,0.045946559832087,0.128751454579512,0.206466376445602,0.200307636847314,0.203991120573292,0.138472519511238,0.060748812266927,1
Indiana,4955080,,0.491622260750062,0.508377739249937,0.804337393321961,0.06555274605278,0.103650162578097,0.021640759565698,0.003865675820131,0.000953262661334,0.064094658794392,0.06657413704772,0.067453584337144,0.068637784941089,0.073130653503775,0.066044030315258,0.064684442518278,0.062565300579374,0.06249938305258,0.063220049714016,0.069290441490526,0.06870509297641,0.059771729440022,0.048392162470513,0.034190050271703,0.024331302686639,0.017375099608595,0.019040096251965,0.016023664698598,0.048070994095794,0.134027721384864,0.207812468760122,0.189749126150232,0.201215584180952,0.142353942182238,0.060746498547199,1
Iowa,2487485,,0.496436724872052,0.503563275127947,0.877006505683126,0.055752321434115,0.037096171553952,0.024416810502616,0.004766172019482,0.00096201880671,0.063620848991912,0.065947923546685,0.064926310856539,0.068874003471332,0.075711691485424,0.062691142622211,0.065311013959627,0.060999523639813,0.057357413558538,0.059879852076328,0.067273262250459,0.068589876053453,0.061952077675635,0.049758089004561,0.035131762580947,0.026993348996048,0.02052023793309,0.024461621297399,0.015905212247978,0.047715636743934,0.130874234403225,0.207276837578967,0.183667951157978,0.195742990380239,0.146841929261142,0.071975208226537,1
Kansas,2690374,,0.498894911164091,0.501105088835909,0.800863953652154,0.101867576087504,0.058119505468753,0.027493272177529,0.010730922566091,0.000924770047968,0.068032361250359,0.069721705367786,0.068560158431183,0.068991414962424,0.076777755939308,0.065903121990081,0.067850418918059,0.061958510059785,0.057453600374613,0.058119205680477,0.065923542991483,0.066665621846152,0.058964645016151,0.047154744682341,0.033039901878791,0.024270784428593,0.018656281756122,0.021956224426296,0.01700809031259,0.051024270937769,0.138281863798968,0.211672292891812,0.187262529352457,0.190708370518111,0.139159291577283,0.06488329061101,1
Kentucky,2462480,,0.490296317522615,0.509703682477384,0.822727061860455,0.04013207512564,0.114338512348347,0.018957941159332,0.002864631075335,0.000979778430891,0.063666210438992,0.063180728845376,0.062512779010321,0.064206086170892,0.073828216170104,0.069240094332582,0.06656274714703,0.063953334556446,0.062792915254784,0.063597914197566,0.070107967031735,0.069080659633376,0.06105811518588,0.050738427051157,0.034883498154231,0.025005549084026,0.017512532802957,0.018072224932546,0.015916552609748,0.047749657829244,0.125693507855696,0.207274396673577,0.19330899695826,0.202786540862677,0.146680040391269,0.060590306819528,1
Louisiana,2465807,,0.48650155509065,0.51349844490935,0.569930678736443,0.044908941845629,0.357691270583279,0.018675923443401,0.007822711698503,0.000970473692745,0.066942262793526,0.066494647059671,0.064275569187964,0.064429004932672,0.075268903091351,0.076662402578735,0.072916078633325,0.063580952953852,0.058119020499693,0.060158248651495,0.067245275475795,0.067891458626022,0.059469415763973,0.047648812396008,0.032863340612218,0.023465172323365,0.016441362760039,0.016128071660296,0.016735565698382,0.050206697095144,0.130770216247635,0.216360310602758,0.19461605208687,0.195294982753312,0.139981568772199,0.0560346067437,1
Maine,1319582,,0.489884776420148,0.510115223579853,0.949523986315498,0.015751220577529,0.014553169629724,0.012353893091228,0.006817386853902,0.001000343532119,0.048671762185072,0.052689156291006,0.055650173919804,0.060895195702297,0.058318246976991,0.059220490385507,0.057117582269238,0.055024963271272,0.059934306733674,0.067977781610211,0.079302919538626,0.081761979128568,0.075105253587928,0.064924024589592,0.045130622381407,0.031124647945573,0.023062013318904,0.024088880164333,0.012167940546268,0.036503821638804,0.10833933021081,0.178433933064794,0.172076852274183,0.229042680277405,0.185159900558926,0.07827554142881,1
Maryland,1553642,,0.481610924400166,0.518389075599834,0.478366211211134,0.07787746712478,0.397181053939848,0.040554181869572,0.005076357986942,0.000944727867724,0.062589462889238,0.061364780410536,0.058808561052982,0.06277526794777,0.071393855340101,0.080415113206424,0.073664961984248,0.063949826950367,0.060693390830497,0.065977665670093,0.072552642396556,0.069540194696889,0.058667203828327,0.047691482226201,0.03311449339097,0.02283527364345,0.016205133570104,0.017760689965248,0.01564736572231,0.046942097166929,0.120173341463518,0.214584236494295,0.198308179765112,0.208070502763538,0.139473179445497,0.056801097178801,1
Massachusetts,6794422,,0.485121177342237,0.514878822657762,0.759116704861739,0.099090616467832,0.075812501367024,0.060718767598562,0.004339731092469,0.000921678612375,0.05395043169235,0.055052070654428,0.058272800835744,0.067177311035435,0.072874778752335,0.071605502278192,0.067309625454527,0.060825335841665,0.061936099936095,0.068972901594867,0.075013150493155,0.071751945934474,0.061422737651562,0.051023177541813,0.035606707973099,0.024796075368884,0.019072851230024,0.023336495731351,0.013487607923088,0.040462823769263,0.113324871490172,0.211657592065962,0.190071061232287,0.215737998022496,0.148052623166474,0.067205422330259,1
Michigan,9129456,,0.491165472913753,0.508834527086247,0.771367972986497,0.047505201514182,0.143417809568018,0.029676627572118,0.007057727581622,0.000974660777562,0.057853348847845,0.060420431674565,0.064000425477204,0.067603434681105,0.072803850853121,0.063969034690065,0.05982780146491,0.058035953132954,0.060611174052468,0.065713944547627,0.07268265532574,0.07385140527661,0.065221484472035,0.053168709011147,0.037671005586357,0.026190657501598,0.018936987407008,0.021437695997644,0.014463337211961,0.043390011635884,0.124420857151768,0.204376320224291,0.178474928650331,0.212248005149977,0.156061199069538,0.06656534090625,1
Minnesota,5447160,,0.497231858081682,0.502768141918318,0.830430336493142,0.050030432003183,0.058264446653933,0.047501984215834,0.012800038261811,0.000972762372097,0.063930379702284,0.06567391852829,0.065465780745471,0.064877621712289,0.066491062388439,0.06633656425478,0.070008748360589,0.063513888865426,0.059348406695341,0.063642141225984,0.072025733258559,0.071250181723701,0.061127359535555,0.04810458211865,0.033950546358808,0.024589491994328,0.018172485469374,0.021491107062134,0.015982594925571,0.047947784776713,0.131139699273761,0.197705248355507,0.192871043921355,0.206918056208244,0.143182488013012,0.064253084525836,1
Mississippi,1524356,,0.483161482193834,0.516838517806166,0.554761613555808,0.030750640627571,0.396913679915531,0.011962544350433,0.004630352561576,0.000981168989082,0.065178919093411,0.069511959293835,0.068240415407031,0.069905110590377,0.075413057594316,0.068263118185516,0.065415803315157,0.06258092394461,0.060966110814619,0.061014653879018,0.066919201322418,0.066290012135238,0.058390160086411,0.048840861144228,0.034604899354865,0.025174603070467,0.016911529210514,0.016378661557973,0.016294729773353,0.048884189320058,0.137752374700865,0.213581286370208,0.188962838074386,0.194223867336673,0.141835920585503,0.058464793838954,1
Missouri,4065032,,0.488730247099226,0.511269752900774,0.789163457550106,0.043555292285091,0.139699603800791,0.021438819721234,0.00516370565,0.000979120992778,0.062322575903267,0.063975658026352,0.063712379822067,0.064740325231291,0.071646610412958,0.06928904625832,0.068049724713798,0.062109910911173,0.059799002205128,0.061427335669312,0.070264735399931,0.070118561360461,0.06070939044799,0.04979878270987,0.036097746680854,0.025905445649815,0.019219295632335,0.020813472965079,0.015580643975817,0.04674193192745,0.12768803784842,0.205675981902569,0.189958637830099,0.201810632429705,0.146605919838713,0.065938214247229,1
Montana,529670,,0.502578142953376,0.497421857046623,0.888845937117645,0.037257162363648,0.006716909331621,0.00872701667487,0.057463669251878,0.000989305260339,0.060813309008128,0.062579996944342,0.060357626874016,0.061656641426687,0.075675545496142,0.06634857657029,0.066206058673015,0.06018030414433,0.055211027456311,0.056041334133936,0.066655207037609,0.073101714660435,0.069216825204791,0.056874896777996,0.039908977116446,0.027789323444453,0.019553006244648,0.021829628786427,0.015203327252032,0.045609981756096,0.122937623818357,0.203680763493119,0.181597390273656,0.195798255831979,0.166000699099232,0.069171958475528,1
Nebraska,1507472,,0.498246206043437,0.501753793956563,0.822480287828744,0.094568073761937,0.046606863173571,0.022721098021368,0.012698698194668,0.000924979019713,0.069099687615779,0.070113863656445,0.068202349894225,0.068248903646329,0.075760070127567,0.065133510166103,0.069001132502826,0.062430129612366,0.058003917981606,0.057474884742863,0.065395058170095,0.066276389917953,0.05901162866108,0.047072360818385,0.032819053794331,0.024588584383584,0.019213519879685,0.022154954428778,0.017274921903945,0.051824765711834,0.13831621355067,0.209142483939999,0.189435180096799,0.189146332830911,0.138903043273797,0.065957058692047,1
Nevada,1750812,,0.501736875319313,0.498263124680687,0.625922778126297,0.223254951332765,0.069812397127183,0.066160226201076,0.014035009184944,0.000814638027735,0.060446002283089,0.065791138104048,0.064429421240182,0.060900097399639,0.064708571991314,0.073248091107624,0.069967170838652,0.065953273832973,0.065594998668894,0.066542016443079,0.06800784907155,0.065160277852023,0.059463512415314,0.054358705595317,0.039220568084051,0.026005708924728,0.016019781885841,0.014182814261683,0.015111500570772,0.045334501712317,0.13022055934423,0.198856760498576,0.201515443340519,0.199710143366652,0.153042786094682,0.056208305072253,1
New Hampshire,1330398,,0.49425105716023,0.50574894283977,0.922703377945586,0.033361176368281,0.014508419984721,0.025578157798736,0.002866721033565,0.000982146869111,0.048546135226261,0.053192017565054,0.058799385913566,0.066247827135493,0.068594997942175,0.059771084877087,0.05764537907201,0.0550973163357,0.061375891789987,0.071696678695583,0.082811869351899,0.082060356203262,0.069630353585043,0.058101806489184,0.039258640243871,0.026041617794704,0.0193777462016,0.021750895577523,0.012136533806565,0.036409601419696,0.11199140347862,0.194613909954755,0.174118587197696,0.236568904250743,0.166990800318099,0.067170259573827,1
New Jersey,8958013,,0.488067610529255,0.511932389470745,0.626921145467823,0.160979338248911,0.124628110472236,0.081695224053598,0.00491919352787,0.000856988229563,0.05917986499908,0.060949900385275,0.063417300242811,0.064000242017957,0.06408050535314,0.064114553082252,0.064848086288779,0.064148489179464,0.065786798925163,0.071496993808783,0.076283546362346,0.072205521469996,0.059496676327663,0.048988319173013,0.035119283707224,0.025102553434562,0.018788764874532,0.021992600367961,0.01479496624977,0.04438489874931,0.124367200628086,0.192195300453348,0.194783374393406,0.219986061641125,0.1436042792079,0.065883918677055,1
New Mexico,1401555,,0.495529333604978,0.504470666395022,0.577753035798469,0.326623200923182,0.019121608172453,0.01325472098473,0.0625558809608,0.000691553160366,0.0644417194396,0.0668750773458,0.066352190868733,0.065932111336266,0.071996724804307,0.069343056803687,0.067431964684743,0.060833664479192,0.05724118582058,0.057910677686128,0.06611761271602,0.067304236605133,0.062007424740018,0.053964658214498,0.038105730684847,0.026963589372125,0.01850025387527,0.018678120523053,0.0161104298599,0.0483312895797,0.133227268214534,0.20727189294426,0.185506814984514,0.191332527007281,0.154077813639364,0.064141963770448,1
New York,15036043,,0.4835994235943,0.516400576405699,0.577770355138462,0.165790268486016,0.16375625575863,0.083135653479472,0.008691383711505,0.000856083425915,0.061449864624119,0.0572820197466,0.057329250116162,0.06123855783442,0.071934330604599,0.080062924190472,0.073669056621359,0.065962625628354,0.062920280243468,0.066575647996215,0.070071262814944,0.067558265232917,0.058105699848096,0.048031011921885,0.033740684849239,0.024793736395712,0.018095235890922,0.021179545440517,0.01536246615603,0.046087398468089,0.114611269862763,0.213235812629491,0.202551962493181,0.204205176044076,0.13987739661922,0.064068517727151,1
North Carolina,5688402,,0.484855822021337,0.515144177978663,0.634860207087089,0.090088527568955,0.229788593597138,0.03348626928082,0.010845663119967,0.000930739346031,0.062217535263936,0.065445176738998,0.065726927940696,0.066752728773847,0.072776348547807,0.070417998975459,0.067190780981057,0.065709134054241,0.067725692465117,0.0677623406809,0.068853433159672,0.064913778195573,0.056641461955965,0.048528065427084,0.034004739774876,0.023000932634461,0.0160627979451,0.016270126485212,0.015554383815984,0.046663151447952,0.131172104679694,0.209947076297113,0.200625607500414,0.201529552036145,0.139174267157925,0.055333857064773,1
North Dakota,701759,,0.513994007254999,0.486005992745001,0.886884123825879,0.034810732634553,0.02511098448703,0.014352965355734,0.037855836487369,0.000985357209435,0.069344447559486,0.06490070799299,0.058203075235828,0.06546598296842,0.097794459985067,0.078808997708833,0.071500306132838,0.059815127443538,0.052474757850499,0.053106937852396,0.062944513768267,0.065969623990351,0.058024786353536,0.043811084524228,0.030750104509597,0.023629850707309,0.019368716031126,0.024086519385693,0.017336111889872,0.052008335669615,0.123103783228818,0.24206944066232,0.183790191426874,0.182021075611013,0.132585975387361,0.067085086124129,1
Ohio,9444191,,0.488666728325808,0.511333271674192,0.800038742469692,0.03640079184795,0.138167153986409,0.021707230395761,0.00270145352891,0.000984627771277,0.060020965097635,0.061904975876938,0.063732799314356,0.066230991845369,0.067671005481162,0.067400194301411,0.062933665756336,0.059606991894566,0.060442664959916,0.064219985250887,0.07106764064889,0.07311234579009,0.063967443137545,0.052712702886081,0.036483180304766,0.026924281392527,0.019688393379401,0.021879772682122,0.015005241274409,0.045015723823226,0.125637775191294,0.201302191627943,0.182983322610818,0.208399971689868,0.153163326328393,0.06849244745405,1
Oklahoma,2997146,,0.494571451267926,0.505428548732073,0.714653529472623,0.103099571880059,0.081810820461394,0.023681685403035,0.075801566952599,0.000952825830291,0.070011460625443,0.069807714830791,0.06758036813267,0.066353548958592,0.074820332638611,0.071687615036639,0.070839404575751,0.0634184532981,0.059687774732306,0.057945129114316,0.06469177798422,0.064810787317085,0.056907053404632,0.047028254781676,0.034289896028863,0.024846391803341,0.017755521484353,0.017518515252612,0.017502865156361,0.052508595469082,0.137388082963461,0.212861496633841,0.193945632606158,0.187447694415621,0.13822520421517,0.060120428540307,1
Oregon,2839113,,0.494661579336579,0.505338420663421,0.802916250540703,0.11471248334345,0.022548600435367,0.043118924424565,0.015780363309072,0.000923377946844,0.057482309924533,0.059944147495718,0.05898391103902,0.060422496998104,0.067383300206892,0.071157374486295,0.072084504557361,0.068456078289896,0.064565893768773,0.06312727224339,0.064573711255077,0.06707369599267,0.066073415387129,0.056399401188077,0.038606450190587,0.025640685519437,0.017579615135542,0.020445736321501,0.014370577481133,0.0431117324434,0.118928058534738,0.19896317169129,0.20510647661603,0.194774679491137,0.161079266765792,0.06366603697648,1
Pennsylvania,12802449,,0.489308526210742,0.510691473789257,0.792055958573552,0.062528426119923,0.109076867181441,0.032100210943665,0.003283438082639,0.00095509909878,0.055842103891514,0.057501228837468,0.059360401112976,0.064853809319454,0.06666472795215,0.067404521887968,0.062497248428775,0.057833692620877,0.059276843386881,0.065737392265804,0.072802177945635,0.07432790642657,0.065635371578616,0.054435592311357,0.039032660397388,0.028643059149709,0.022076062144138,0.026075200342722,0.013960525972879,0.041881577918636,0.116861629950444,0.198923059159571,0.179607784436532,0.212867476638009,0.159103624287361,0.076794321636569,1
Rhode Island,1056298,,0.484663418845818,0.515336581154182,0.7672808076582,0.124064672519382,0.067741312009573,0.031533766200671,0.008479421168227,0.000900020443948,0.052189817646157,0.05383518666134,0.05730958498454,0.069733162421968,0.075578103906284,0.070538806283833,0.063434750420809,0.058114282143865,0.059398010788622,0.06750557134445,0.074339816983465,0.073692272445844,0.063413922964921,0.051856578351942,0.036521890602841,0.025616824040186,0.020022758729071,0.026898659279862,0.013047454411539,0.039142363234618,0.11114477164588,0.215850072612085,0.180947043353296,0.215537660773759,0.151792391919705,0.072538242049119,1
South Carolina,1767889,,0.485984211075199,0.514015788924801,0.652758993897338,0.052646078665676,0.272447323997984,0.015959504513722,0.005223556318566,0.000964542606716,0.059671892976643,0.062962053698676,0.061349665901617,0.064221739457839,0.072537626996229,0.071511455632277,0.065615980880526,0.061237004409971,0.061332266611614,0.062967817131432,0.068507599319738,0.06731137249064,0.062647587442659,0.056784515367443,0.040583058327847,0.026501027102844,0.01754936782643,0.016707968425578,0.014917973244161,0.044753919732482,0.124311719600293,0.208270822086344,0.188185251902111,0.198786788941809,0.160015161137949,0.060758363354851,1
South Dakota,738717,,0.503272349296206,0.496727650703794,0.875295614741857,0.035430744475192,0.019414196913073,0.014600492304167,0.054273455172889,0.000985496392822,0.070295531116817,0.069165757799517,0.064657667723017,0.065476662570327,0.072059572625891,0.064875094154566,0.066208553339017,0.059819281800389,0.054142921246961,0.055861063367358,0.06686097921871,0.069399301695015,0.063835116495453,0.050493732947851,0.034545750291622,0.02601758531852,0.020759009492987,0.025526418795982,0.017573882779204,0.052721648337613,0.133823425522534,0.202411329350784,0.180170756386367,0.192121344281083,0.148874599734927,0.072303013607489,1
Tennessee,3962168,,0.485312108854427,0.514687891145574,0.702551525308644,0.056411162400594,0.215172327431758,0.02065640958282,0.00424693829347,0.000961636982713,0.063783061557747,0.064891947641844,0.063813464641853,0.06409312257241,0.072477210326581,0.072308594827006,0.068372173941514,0.064445912103643,0.064534403516168,0.064696879428205,0.068840661736395,0.06692682558321,0.059076850853115,0.049832153397528,0.034654135867078,0.024135084869214,0.016613506022581,0.01650401111391,0.015945765389437,0.04783729616831,0.128705412283697,0.208878927725996,0.197352489561324,0.20046436674781,0.143563140117721,0.057252602005704,1
Texas,20306601,,0.495753736999753,0.504246263000246,0.582389452041546,0.274946419101147,0.097222936958631,0.037151211422586,0.007549956547956,0.000740023928134,0.072971869136122,0.074220357577341,0.073493244093077,0.070847919967303,0.074550043859648,0.075084320517843,0.073454706505943,0.068501961367293,0.066935810925787,0.063362629516123,0.063931648782402,0.059576978793796,0.049556386866375,0.039848581038305,0.027719738704604,0.019101538785842,0.013481082411899,0.0133611811503,0.01824296728403,0.054728901852091,0.147713601670417,0.220482284344794,0.208892478799023,0.18687125709232,0.117124706609284,0.04594380234804,1
